Condition,Persistent,Skewed,Smoothed,Replication,True_k,Method,Criterion,Estimated_k,Exact_Match,Signed_Bias,ARI_at_Estimated_k,ARI_at_True_k
PKS,1,1,1,0,3,HMM,AIC,10,0,7,0.10669800434213275,-0.00093986537770822
PKS,1,1,1,0,3,HMM,ICL,10,0,7,0.10669800434213275,-0.00093986537770822
PKS,1,1,1,0,3,K-Means,Gap (uniform),1,0,-2,0.0,0.14249334183857595
PKS,1,1,1,0,3,K-Means,Prediction Strength,3,1,0,0.14249334183857595,0.14249334183857595
PKS,1,1,1,1,3,K-Means,Silhouette,4,0,1,0.17917661988623806,0.18488786125938142
PKS,1,1,1,1,3,K-Means,Davies-Bouldin,4,0,1,0.17917661988623806,0.18488786125938142
PKS,1,1,1,1,3,K-Means,Calinski-Harabasz,12,0,9,0.08687760429551956,0.18488786125938142
PKS,1,1,1,1,3,GMM,BIC,6,0,3,0.15443343131589238,0.17199851398912894
PKS,1,1,1,1,3,GMM,AIC,7,0,4,0.1399190449919848,0.17199851398912894
PKS,1,1,1,1,3,GMM,ICL,4,0,1,0.18548515567083745,0.17199851398912894
PKS,1,1,1,1,3,GMM,BIC_Neff,6,0,3,0.15443343131589238,0.17199851398912894
PKS,1,1,1,1,3,HMM,BIC,11,0,8,0.1208844209381201,0.20651890895968025
PKS,1,1,1,1,3,HMM,AIC,11,0,8,0.1208844209381201,0.20651890895968025
PKS,1,1,1,1,3,HMM,ICL,11,0,8,0.1208844209381201,0.20651890895968025
PKS,1,1,1,1,3,K-Means,Gap (uniform),1,0,-2,0.0,0.18488786125938142
PKS,1,1,1,1,3,K-Means,Prediction Strength,4,0,1,0.17917661988623806,0.18488786125938142
PKS,1,1,1,2,3,K-Means,Silhouette,2,0,-1,0.09509818192607816,0.1332655151559624
PKS,1,1,1,2,3,K-Means,Davies-Bouldin,12,0,9,0.06681369188658635,0.1332655151559624
PKS,1,1,1,2,3,K-Means,Calinski-Harabasz,12,0,9,0.06681369188658635,0.1332655151559624
PKS,1,1,1,2,3,GMM,BIC,3,1,0,0.14512936849940986,0.14512936849940986
PKS,1,1,1,2,3,GMM,AIC,11,0,8,0.068841057090807,0.14512936849940986
PKS,1,1,1,2,3,GMM,ICL,3,1,0,0.14512936849940986,0.14512936849940986
PKS,1,1,1,2,3,GMM,BIC_Neff,3,1,0,0.14512936849940986,0.14512936849940986
PKS,1,1,1,2,3,HMM,BIC,12,0,9,0.09073013903353899,0.1614252845271276
PKS,1,1,1,2,3,HMM,AIC,12,0,9,0.09073013903353899,0.1614252845271276
PKS,1,1,1,2,3,HMM,ICL,7,0,4,0.121507524426667,0.1614252845271276
PKS,1,1,1,2,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1332655151559624
PKS,1,1,1,2,3,K-Means,Prediction Strength,2,0,-1,0.09509818192607816,0.1332655151559624
PKS,1,1,1,3,3,K-Means,Silhouette,2,0,-1,0.13490943691665036,0.1263919976185356
PKS,1,1,1,3,3,K-Means,Davies-Bouldin,8,0,5,0.09701063627350641,0.1263919976185356
PKS,1,1,1,3,3,K-Means,Calinski-Harabasz,12,0,9,0.08010524416015481,0.1263919976185356
PKS,1,1,1,3,3,GMM,BIC,4,0,1,0.1370027426351914,0.12708244841840288
PKS,1,1,1,3,3,GMM,AIC,4,0,1,0.1370027426351914,0.12708244841840288
PKS,1,1,1,3,3,GMM,ICL,4,0,1,0.1370027426351914,0.12708244841840288
PKS,1,1,1,3,3,GMM,BIC_Neff,4,0,1,0.1370027426351914,0.12708244841840288
PKS,1,1,1,3,3,HMM,BIC,12,0,9,0.0870737339670001,0.18597205454460858
PKS,1,1,1,3,3,HMM,AIC,12,0,9,0.0870737339670001,0.18597205454460858
PKS,1,1,1,3,3,HMM,ICL,12,0,9,0.0870737339670001,0.18597205454460858
PKS,1,1,1,3,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1263919976185356
PKS,1,1,1,3,3,K-Means,Prediction Strength,2,0,-1,0.13490943691665036,0.1263919976185356
PKS,1,1,1,4,3,K-Means,Silhouette,2,0,-1,0.21161462087848143,0.23667248340009284
PKS,1,1,1,4,3,K-Means,Davies-Bouldin,4,0,1,0.25671988968773807,0.23667248340009284
PKS,1,1,1,4,3,K-Means,Calinski-Harabasz,12,0,9,0.09873123617332598,0.23667248340009284
PKS,1,1,1,4,3,GMM,BIC,6,0,3,0.19814267982538117,0.212753917582843
PKS,1,1,1,4,3,GMM,AIC,8,0,5,0.18278261137863364,0.212753917582843
PKS,1,1,1,4,3,GMM,ICL,2,0,-1,0.1624775125827596,0.212753917582843
PKS,1,1,1,4,3,GMM,BIC_Neff,6,0,3,0.19814267982538117,0.212753917582843
PKS,1,1,1,4,3,HMM,BIC,11,0,8,0.10935917068402096,0.2291100255418974
PKS,1,1,1,4,3,HMM,AIC,11,0,8,0.10935917068402096,0.2291100255418974
PKS,1,1,1,4,3,HMM,ICL,11,0,8,0.10935917068402096,0.2291100255418974
PKS,1,1,1,4,3,K-Means,Gap (uniform),1,0,-2,0.0,0.23667248340009284
PKS,1,1,1,4,3,K-Means,Prediction Strength,2,0,-1,0.21161462087848143,0.23667248340009284
PKS,1,1,1,5,3,K-Means,Silhouette,2,0,-1,0.1587694980221785,0.14646918365314415
PKS,1,1,1,5,3,K-Means,Davies-Bouldin,6,0,3,0.14704278636542062,0.14646918365314415
PKS,1,1,1,5,3,K-Means,Calinski-Harabasz,12,0,9,0.07992101180019041,0.14646918365314415
PKS,1,1,1,5,3,GMM,BIC,5,0,2,0.14426152483990565,0.14968422155429775
PKS,1,1,1,5,3,GMM,AIC,6,0,3,0.14451595136057566,0.14968422155429775
PKS,1,1,1,5,3,GMM,ICL,2,0,-1,0.16427625903601956,0.14968422155429775
PKS,1,1,1,5,3,GMM,BIC_Neff,6,0,3,0.14451595136057566,0.14968422155429775
PKS,1,1,1,5,3,HMM,BIC,8,0,5,0.13222720322043482,0.18410405453992668
PKS,1,1,1,5,3,HMM,AIC,12,0,9,0.12185103909899443,0.18410405453992668
PKS,1,1,1,5,3,HMM,ICL,8,0,5,0.13222720322043482,0.18410405453992668
PKS,1,1,1,5,3,K-Means,Gap (uniform),1,0,-2,0.0,0.14646918365314415
PKS,1,1,1,5,3,K-Means,Prediction Strength,3,1,0,0.14646918365314415,0.14646918365314415
PKS,1,1,1,6,3,K-Means,Silhouette,5,0,2,0.18650009749691923,0.2109543845750358
PKS,1,1,1,6,3,K-Means,Davies-Bouldin,8,0,5,0.15013362198220156,0.2109543845750358
PKS,1,1,1,6,3,K-Means,Calinski-Harabasz,12,0,9,0.09822287217207706,0.2109543845750358
PKS,1,1,1,6,3,GMM,BIC,3,1,0,0.251829794732851,0.251829794732851
PKS,1,1,1,6,3,GMM,AIC,3,1,0,0.251829794732851,0.251829794732851
PKS,1,1,1,6,3,GMM,ICL,3,1,0,0.251829794732851,0.251829794732851
PKS,1,1,1,6,3,GMM,BIC_Neff,3,1,0,0.251829794732851,0.251829794732851
PKS,1,1,1,6,3,HMM,BIC,9,0,6,0.12775216668131736,0.26274732228974507
PKS,1,1,1,6,3,HMM,AIC,11,0,8,0.11519609774122438,0.26274732228974507
PKS,1,1,1,6,3,HMM,ICL,8,0,5,0.1647239125506662,0.26274732228974507
PKS,1,1,1,6,3,K-Means,Gap (uniform),1,0,-2,0.0,0.2109543845750358
PKS,1,1,1,6,3,K-Means,Prediction Strength,5,0,2,0.18650009749691923,0.2109543845750358
PKS,1,1,1,7,3,K-Means,Silhouette,2,0,-1,0.18781422089851252,0.18023904619612294
PKS,1,1,1,7,3,K-Means,Davies-Bouldin,6,0,3,0.13356522723829256,0.18023904619612294
PKS,1,1,1,7,3,K-Means,Calinski-Harabasz,12,0,9,0.07570465636831746,0.18023904619612294
PKS,1,1,1,7,3,GMM,BIC,5,0,2,0.14498050113570465,0.20185653085411912
PKS,1,1,1,7,3,GMM,AIC,6,0,3,0.1340086404016274,0.20185653085411912
PKS,1,1,1,7,3,GMM,ICL,2,0,-1,0.1850947316392142,0.20185653085411912
PKS,1,1,1,7,3,GMM,BIC_Neff,5,0,2,0.14498050113570465,0.20185653085411912
PKS,1,1,1,7,3,HMM,BIC,12,0,9,0.08502969883889717,0.21350770451481071
PKS,1,1,1,7,3,HMM,AIC,12,0,9,0.08502969883889717,0.21350770451481071
PKS,1,1,1,7,3,HMM,ICL,8,0,5,0.12313856308277321,0.21350770451481071
PKS,1,1,1,7,3,K-Means,Gap (uniform),1,0,-2,0.0,0.18023904619612294
PKS,1,1,1,7,3,K-Means,Prediction Strength,3,1,0,0.18023904619612294,0.18023904619612294
PKS,1,1,1,8,3,K-Means,Silhouette,2,0,-1,0.13286274931022682,0.16672378312142314
PKS,1,1,1,8,3,K-Means,Davies-Bouldin,3,1,0,0.16672378312142314,0.16672378312142314
PKS,1,1,1,8,3,K-Means,Calinski-Harabasz,12,0,9,0.06861907024793093,0.16672378312142314
PKS,1,1,1,8,3,GMM,BIC,4,0,1,0.16072638799630432,0.17000545701453218
PKS,1,1,1,8,3,GMM,AIC,9,0,6,0.08706800470280374,0.17000545701453218
PKS,1,1,1,8,3,GMM,ICL,3,1,0,0.17000545701453218,0.17000545701453218
PKS,1,1,1,8,3,GMM,BIC_Neff,5,0,2,0.14219739293938652,0.17000545701453218
PKS,1,1,1,8,3,HMM,BIC,11,0,8,0.0775090995167295,0.1170192014903071
PKS,1,1,1,8,3,HMM,AIC,11,0,8,0.0775090995167295,0.1170192014903071
PKS,1,1,1,8,3,HMM,ICL,11,0,8,0.0775090995167295,0.1170192014903071
PKS,1,1,1,8,3,K-Means,Gap (uniform),1,0,-2,0.0,0.16672378312142314
PKS,1,1,1,8,3,K-Means,Prediction Strength,3,1,0,0.16672378312142314,0.16672378312142314
PKS,1,1,1,9,3,K-Means,Silhouette,2,0,-1,0.17362419944298016,0.1300287091012665
PKS,1,1,1,9,3,K-Means,Davies-Bouldin,6,0,3,0.13262453110705902,0.1300287091012665
PKS,1,1,1,9,3,K-Means,Calinski-Harabasz,12,0,9,0.08992292039913398,0.1300287091012665
PKS,1,1,1,9,3,GMM,BIC,4,0,1,0.1696876286975014,0.19971475120551055
PKS,1,1,1,9,3,GMM,AIC,12,0,9,0.07979322689462989,0.19971475120551055
PKS,1,1,1,9,3,GMM,ICL,6,0,3,0.13619623794446323,0.19971475120551055
PKS,1,1,1,9,3,GMM,BIC_Neff,7,0,4,0.12865455344118717,0.19971475120551055
PKS,1,1,1,9,3,HMM,BIC,9,0,6,0.10735400833328064,0.13263599607656676
PKS,1,1,1,9,3,HMM,AIC,12,0,9,0.09401611939642383,0.13263599607656676
PKS,1,1,1,9,3,HMM,ICL,9,0,6,0.10735400833328064,0.13263599607656676
PKS,1,1,1,9,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1300287091012665
PKS,1,1,1,9,3,K-Means,Prediction Strength,1,0,-2,0.0,0.1300287091012665
PKS,1,1,1,10,3,K-Means,Silhouette,2,0,-1,0.1841624596435128,0.19080584439009246
PKS,1,1,1,10,3,K-Means,Davies-Bouldin,12,0,9,0.18149667694781224,0.19080584439009246
PKS,1,1,1,10,3,K-Means,Calinski-Harabasz,12,0,9,0.18149667694781224,0.19080584439009246
PKS,1,1,1,10,3,GMM,BIC,5,0,2,0.21226116855238097,0.2089373387117578
PKS,1,1,1,10,3,GMM,AIC,12,0,9,0.12192816698663349,0.2089373387117578
PKS,1,1,1,10,3,GMM,ICL,9,0,6,0.1996141734208066,0.2089373387117578
PKS,1,1,1,10,3,GMM,BIC_Neff,7,0,4,0.19856741686450355,0.2089373387117578
PKS,1,1,1,10,3,HMM,BIC,11,0,8,0.1816177963491083,0.24399965552026318
PKS,1,1,1,10,3,HMM,AIC,11,0,8,0.1816177963491083,0.24399965552026318
PKS,1,1,1,10,3,HMM,ICL,11,0,8,0.1816177963491083,0.24399965552026318
PKS,1,1,1,10,3,K-Means,Gap (uniform),1,0,-2,0.0,0.19080584439009246
PKS,1,1,1,10,3,K-Means,Prediction Strength,2,0,-1,0.1841624596435128,0.19080584439009246
PKS,1,1,1,11,3,K-Means,Silhouette,2,0,-1,0.1370210659306925,0.1414820334808013
PKS,1,1,1,11,3,K-Means,Davies-Bouldin,12,0,9,0.07841442961817933,0.1414820334808013
PKS,1,1,1,11,3,K-Means,Calinski-Harabasz,12,0,9,0.07841442961817933,0.1414820334808013
PKS,1,1,1,11,3,GMM,BIC,4,0,1,0.16134526949756559,0.1403538836628864
PKS,1,1,1,11,3,GMM,AIC,8,0,5,0.1487806670047717,0.1403538836628864
PKS,1,1,1,11,3,GMM,ICL,4,0,1,0.16134526949756559,0.1403538836628864
PKS,1,1,1,11,3,GMM,BIC_Neff,6,0,3,0.15084135940033871,0.1403538836628864
PKS,1,1,1,11,3,HMM,BIC,12,0,9,0.0985277878176717,0.18357981412980398
PKS,1,1,1,11,3,HMM,AIC,12,0,9,0.0985277878176717,0.18357981412980398
PKS,1,1,1,11,3,HMM,ICL,12,0,9,0.0985277878176717,0.18357981412980398
PKS,1,1,1,11,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1414820334808013
PKS,1,1,1,11,3,K-Means,Prediction Strength,1,0,-2,0.0,0.1414820334808013
PKS,1,1,1,12,3,K-Means,Silhouette,2,0,-1,0.16946000933497943,0.13452959989632618
PKS,1,1,1,12,3,K-Means,Davies-Bouldin,5,0,2,0.14368546218555783,0.13452959989632618
PKS,1,1,1,12,3,K-Means,Calinski-Harabasz,12,0,9,0.07875374324746355,0.13452959989632618
PKS,1,1,1,12,3,GMM,BIC,4,0,1,0.15841255783247518,0.1335242164946261
PKS,1,1,1,12,3,GMM,AIC,11,0,8,0.10139244727356003,0.1335242164946261
PKS,1,1,1,12,3,GMM,ICL,6,0,3,0.13276573854223528,0.1335242164946261
PKS,1,1,1,12,3,GMM,BIC_Neff,4,0,1,0.15841255783247518,0.1335242164946261
PKS,1,1,1,12,3,HMM,BIC,12,0,9,0.09066067742581708,0.20358039074450132
PKS,1,1,1,12,3,HMM,AIC,12,0,9,0.09066067742581708,0.20358039074450132
PKS,1,1,1,12,3,HMM,ICL,12,0,9,0.09066067742581708,0.20358039074450132
PKS,1,1,1,12,3,K-Means,Gap (uniform),1,0,-2,0.0,0.13452959989632618
PKS,1,1,1,12,3,K-Means,Prediction Strength,6,0,3,0.12935083180326604,0.13452959989632618
PKS,1,1,1,13,3,K-Means,Silhouette,2,0,-1,0.10562631488864109,0.14424672457246795
PKS,1,1,1,13,3,K-Means,Davies-Bouldin,9,0,6,0.08267643198160678,0.14424672457246795
PKS,1,1,1,13,3,K-Means,Calinski-Harabasz,12,0,9,0.060663623638569204,0.14424672457246795
PKS,1,1,1,13,3,GMM,BIC,4,0,1,0.1397270789110947,0.1650631347707327
PKS,1,1,1,13,3,GMM,AIC,8,0,5,0.09139322593936605,0.1650631347707327
PKS,1,1,1,13,3,GMM,ICL,2,0,-1,0.10332094850758117,0.1650631347707327
PKS,1,1,1,13,3,GMM,BIC_Neff,4,0,1,0.1397270789110947,0.1650631347707327
PKS,1,1,1,13,3,HMM,BIC,12,0,9,0.07523795672560521,0.08152151501309217
PKS,1,1,1,13,3,HMM,AIC,12,0,9,0.07523795672560521,0.08152151501309217
PKS,1,1,1,13,3,HMM,ICL,6,0,3,0.09871633683888224,0.08152151501309217
PKS,1,1,1,13,3,K-Means,Gap (uniform),1,0,-2,0.0,0.14424672457246795
PKS,1,1,1,13,3,K-Means,Prediction Strength,6,0,3,0.10805651656943276,0.14424672457246795
PKS,1,1,1,14,3,K-Means,Silhouette,2,0,-1,0.14274117951142384,0.1339518274964972
PKS,1,1,1,14,3,K-Means,Davies-Bouldin,5,0,2,0.18945282339898606,0.1339518274964972
PKS,1,1,1,14,3,K-Means,Calinski-Harabasz,12,0,9,0.10988354244921457,0.1339518274964972
PKS,1,1,1,14,3,GMM,BIC,7,0,4,0.15037105651124755,0.20574894930365464
PKS,1,1,1,14,3,GMM,AIC,9,0,6,0.12899055244825322,0.20574894930365464
PKS,1,1,1,14,3,GMM,ICL,6,0,3,0.18451601800744374,0.20574894930365464
PKS,1,1,1,14,3,GMM,BIC_Neff,8,0,5,0.13192636261495772,0.20574894930365464
PKS,1,1,1,14,3,HMM,BIC,8,0,5,0.12853980523271724,0.24091658902048585
PKS,1,1,1,14,3,HMM,AIC,11,0,8,0.12058756743585884,0.24091658902048585
PKS,1,1,1,14,3,HMM,ICL,8,0,5,0.12853980523271724,0.24091658902048585
PKS,1,1,1,14,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1339518274964972
PKS,1,1,1,14,3,K-Means,Prediction Strength,2,0,-1,0.14274117951142384,0.1339518274964972
PKS,1,1,1,15,3,K-Means,Silhouette,2,0,-1,0.12139314893002125,0.14273523232692786
PKS,1,1,1,15,3,K-Means,Davies-Bouldin,3,1,0,0.14273523232692786,0.14273523232692786
PKS,1,1,1,15,3,K-Means,Calinski-Harabasz,12,0,9,0.06787284476915326,0.14273523232692786
PKS,1,1,1,15,3,GMM,BIC,5,0,2,0.12828695998116874,0.14747099412427706
PKS,1,1,1,15,3,GMM,AIC,12,0,9,0.061601406721718745,0.14747099412427706
PKS,1,1,1,15,3,GMM,ICL,3,1,0,0.14747099412427706,0.14747099412427706
PKS,1,1,1,15,3,GMM,BIC_Neff,5,0,2,0.12828695998116874,0.14747099412427706
PKS,1,1,1,15,3,HMM,BIC,12,0,9,0.06555269912511423,0.13967916997349886
PKS,1,1,1,15,3,HMM,AIC,12,0,9,0.06555269912511423,0.13967916997349886
PKS,1,1,1,15,3,HMM,ICL,12,0,9,0.06555269912511423,0.13967916997349886
PKS,1,1,1,15,3,K-Means,Gap (uniform),1,0,-2,0.0,0.14273523232692786
PKS,1,1,1,15,3,K-Means,Prediction Strength,2,0,-1,0.12139314893002125,0.14273523232692786
PKS,1,1,1,16,3,K-Means,Silhouette,2,0,-1,0.18644335213558783,0.24843596676463753
PKS,1,1,1,16,3,K-Means,Davies-Bouldin,7,0,4,0.2425137757445989,0.24843596676463753
PKS,1,1,1,16,3,K-Means,Calinski-Harabasz,12,0,9,0.1431023762893798,0.24843596676463753
PKS,1,1,1,16,3,GMM,BIC,4,0,1,0.23654486851192758,0.2173975333172841
PKS,1,1,1,16,3,GMM,AIC,9,0,6,0.1522311937176471,0.2173975333172841
PKS,1,1,1,16,3,GMM,ICL,2,0,-1,0.1381013448275429,0.2173975333172841
PKS,1,1,1,16,3,GMM,BIC_Neff,4,0,1,0.23654486851192758,0.2173975333172841
PKS,1,1,1,16,3,HMM,BIC,9,0,6,0.15339202596548043,0.22543107658960823
PKS,1,1,1,16,3,HMM,AIC,12,0,9,0.12670346387044076,0.22543107658960823
PKS,1,1,1,16,3,HMM,ICL,9,0,6,0.15339202596548043,0.22543107658960823
PKS,1,1,1,16,3,K-Means,Gap (uniform),1,0,-2,0.0,0.24843596676463753
PKS,1,1,1,16,3,K-Means,Prediction Strength,2,0,-1,0.18644335213558783,0.24843596676463753
PKS,1,1,1,17,3,K-Means,Silhouette,2,0,-1,0.09328381378120276,0.07348166697875345
PKS,1,1,1,17,3,K-Means,Davies-Bouldin,6,0,3,0.071313251447564,0.07348166697875345
PKS,1,1,1,17,3,K-Means,Calinski-Harabasz,12,0,9,0.047317445510692356,0.07348166697875345
PKS,1,1,1,17,3,GMM,BIC,5,0,2,0.08875224205804744,0.07338219907774296
PKS,1,1,1,17,3,GMM,AIC,9,0,6,0.05959133831142109,0.07338219907774296
PKS,1,1,1,17,3,GMM,ICL,2,0,-1,0.07778423848104388,0.07338219907774296
PKS,1,1,1,17,3,GMM,BIC_Neff,5,0,2,0.08875224205804744,0.07338219907774296
PKS,1,1,1,17,3,HMM,BIC,8,0,5,0.059592901679208214,0.09843461635854821
PKS,1,1,1,17,3,HMM,AIC,12,0,9,0.05425201232714763,0.09843461635854821
PKS,1,1,1,17,3,HMM,ICL,8,0,5,0.059592901679208214,0.09843461635854821
PKS,1,1,1,17,3,K-Means,Gap (uniform),1,0,-2,0.0,0.07348166697875345
PKS,1,1,1,17,3,K-Means,Prediction Strength,2,0,-1,0.09328381378120276,0.07348166697875345
PKS,1,1,1,18,3,K-Means,Silhouette,2,0,-1,0.11243971399983733,0.12806874741021126
PKS,1,1,1,18,3,K-Means,Davies-Bouldin,12,0,9,0.09142083891211969,0.12806874741021126
PKS,1,1,1,18,3,K-Means,Calinski-Harabasz,12,0,9,0.09142083891211969,0.12806874741021126
PKS,1,1,1,18,3,GMM,BIC,7,0,4,0.12136070130324819,0.1281966238125281
PKS,1,1,1,18,3,GMM,AIC,11,0,8,0.09592389161246634,0.1281966238125281
PKS,1,1,1,18,3,GMM,ICL,5,0,2,0.1453579252657718,0.1281966238125281
PKS,1,1,1,18,3,GMM,BIC_Neff,7,0,4,0.12136070130324819,0.1281966238125281
PKS,1,1,1,18,3,HMM,BIC,12,0,9,0.0740770092909861,-0.0009379168236304822
PKS,1,1,1,18,3,HMM,AIC,12,0,9,0.0740770092909861,-0.0009379168236304822
PKS,1,1,1,18,3,HMM,ICL,8,0,5,0.11808976060927008,-0.0009379168236304822
PKS,1,1,1,18,3,K-Means,Gap (uniform),1,0,-2,0.0,0.12806874741021126
PKS,1,1,1,18,3,K-Means,Prediction Strength,1,0,-2,0.0,0.12806874741021126
PKS,1,1,1,19,3,K-Means,Silhouette,2,0,-1,0.18781630463868,0.1323419753631883
PKS,1,1,1,19,3,K-Means,Davies-Bouldin,12,0,9,0.06702070536504624,0.1323419753631883
PKS,1,1,1,19,3,K-Means,Calinski-Harabasz,12,0,9,0.06702070536504624,0.1323419753631883
PKS,1,1,1,19,3,GMM,BIC,4,0,1,0.14805021322820527,0.1406190467613255
PKS,1,1,1,19,3,GMM,AIC,5,0,2,0.13305951332756377,0.1406190467613255
PKS,1,1,1,19,3,GMM,ICL,2,0,-1,0.1926195836911154,0.1406190467613255
PKS,1,1,1,19,3,GMM,BIC_Neff,4,0,1,0.14805021322820527,0.1406190467613255
PKS,1,1,1,19,3,HMM,BIC,12,0,9,0.0684032568339151,0.20970229862238965
PKS,1,1,1,19,3,HMM,AIC,12,0,9,0.0684032568339151,0.20970229862238965
PKS,1,1,1,19,3,HMM,ICL,12,0,9,0.0684032568339151,0.20970229862238965
PKS,1,1,1,19,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1323419753631883
PKS,1,1,1,19,3,K-Means,Prediction Strength,2,0,-1,0.18781630463868,0.1323419753631883
PKS,1,1,1,20,3,K-Means,Silhouette,2,0,-1,0.15318004079648476,0.1445757787287548
PKS,1,1,1,20,3,K-Means,Davies-Bouldin,5,0,2,0.1288002727397844,0.1445757787287548
PKS,1,1,1,20,3,K-Means,Calinski-Harabasz,12,0,9,0.0723837790444386,0.1445757787287548
PKS,1,1,1,20,3,GMM,BIC,4,0,1,0.13363381942626268,0.1602522806251159
PKS,1,1,1,20,3,GMM,AIC,11,0,8,0.07270782624057341,0.1602522806251159
PKS,1,1,1,20,3,GMM,ICL,2,0,-1,0.1565621999508875,0.1602522806251159
PKS,1,1,1,20,3,GMM,BIC_Neff,4,0,1,0.13363381942626268,0.1602522806251159
PKS,1,1,1,20,3,HMM,BIC,7,0,4,0.10904616978667374,0.0810416199439884
PKS,1,1,1,20,3,HMM,AIC,11,0,8,0.10407704374350342,0.0810416199439884
PKS,1,1,1,20,3,HMM,ICL,6,0,3,0.12443831262975064,0.0810416199439884
PKS,1,1,1,20,3,K-Means,Gap (uniform),1,0,-2,0.0,0.1445757787287548
PKS,1,1,1,20,3,K-Means,Prediction Strength,6,0,3,0.11200582847621679,0.1445757787287548
PKS,1,1,1,21,3,K-Means,Silhouette,2,0,-1,0.15438318675119456,0.18862802245208024
PKS,1,1,1,21,3,K-Means,Davies-Bouldin,5,0,2,0.17227763440038,0.18862802245208024
PKS,1,1,1,21,3,K-Means,Calinski-Harabasz,12,0,9,0.08878268000934661,0.18862802245208024
PKS,1,1,1,21,3,GMM,BIC,3,1,0,0.19029456151408583,0.19029456151408583
PKS,1,1,1,21,3,GMM,AIC,6,0,3,0.17401358780983764,0.19029456151408583
PKS,1,1,1,21,3,GMM,ICL,5,0,2,0.17389493654028196,0.19029456151408583
PKS,1,1,1,21,3,GMM,BIC_Neff,5,0,2,0.17389493654028196,0.19029456151408583
PKS,1,1,1,21,3,HMM,BIC,10,0,7,0.10722286963289386,0.17616044842094353
PKS,1,1,1,21,3,HMM,AIC,12,0,9,0.10137012089027836,0.17616044842094353
PKS,1,1,1,21,3,HMM,ICL,11,0,8,0.15355509905583187,0.17616044842094353
PKS,1,1,1,21,3,K-Means,Gap (uniform),1,0,-2,0.0,0.18862802245208024
PKS,1,1,1,21,3,K-Means,Prediction Strength,3,1,0,0.18862802245208024,0.18862802245208024
PKS,1,1,1,22,3,K-Means,Silhouette,2,0,-1,0.15167438700940045,0.2135204439881984
PKS,1,1,1,22,3,K-Means,Davies-Bouldin,10,0,7,0.1258475594400546,0.2135204439881984
PKS,1,1,1,22,3,K-Means,Calinski-Harabasz,12,0,9,0.10076373437065107,0.2135204439881984
PKS,1,1,1,22,3,GMM,BIC,3,1,0,0.184351510887449,0.184351510887449
PKS,1,1,1,22,3,GMM,AIC,10,0,7,0.1274762786010104,0.184351510887449
PKS,1,1,1,22,3,GMM,ICL,3,1,0,0.184351510887449,0.184351510887449
PKS,1,1,1,22,3,GMM,BIC_Neff,3,1,0,0.184351510887449,0.184351510887449
PKS,1,1,1,22,3,HMM,BIC,12,0,9,0.09548901944221573,0.17341854788122324
PKS,1,1,1,22,3,HMM,AIC,12,0,9,0.09548901944221573,0.17341854788122324
PKS,1,1,1,22,3,HMM,ICL,9,0,6,0.1128364952915899,0.17341854788122324
PKS,1,1,1,22,3,K-Means,Gap (uniform),1,0,-2,0.0,0.2135204439881984
PKS,1,1,1,22,3,K-Means,Prediction Strength,1,0,-2,0.0,0.2135204439881984
PKS,1,1,1,23,3,K-Means,Silhouette,2,0,-1,0.1966771272538279,0.15084049285281814
PKS,1,1,1,23,3,K-Means,Davies-Bouldin,8,0,5,0.10574104866250295,0.15084049285281814
PKS,1,1,1,23,3,K-Means,Calinski-Harabasz,12,0,9,0.07397655203199645,0.15084049285281814
PKS,1,1,1,23,3,GMM,BIC,5,0,2,0.16102638357436544,0.16012493231542613
PKS,1,1,1,23,3,GMM,AIC,7,0,4,0.11538121619460413,0.16012493231542613
PKS,1,1,1,23,3,GMM,ICL,2,0,-1,0.1918698710620324,0.16012493231542613
PKS,1,1,1,23,3,GMM,BIC_Neff,6,0,3,0.13104279387127823,0.16012493231542613
PKS,1,1,1,23,3,HMM,BIC,9,0,6,0.09516288789200494,0.22716786119400986
PKS,1,1,1,23,3,HMM,AIC,9,0,6,0.09516288789200494,0.22716786119400986
PKS,1,1,1,23,3,HMM,ICL,9,0,6,0.09516288789200494,0.22716786119400986
PKS,1,1,1,23,3,K-Means,Gap (uniform),1,0,-2,0.0,0.15084049285281814
PKS,1,1,1,23,3,K-Means,Prediction Strength,2,0,-1,0.1966771272538279,0.15084049285281814
PKS,1,1,1,24,3,K-Means,Silhouette,2,0,-1,0.1431079743088018,0.13789223468502484
PKS,1,1,1,24,3,K-Means,Davies-Bouldin,7,0,4,0.15520865208407114,0.13789223468502484
PKS,1,1,1,24,3,K-Means,Calinski-Harabasz,12,0,9,0.09593187734630118,0.13789223468502484
PKS,1,1,1,24,3,GMM,BIC,8,0,5,0.12177955544594261,0.1461566552584765
PKS,1,1,1,24,3,GMM,AIC,12,0,9,0.09530234356294334,0.1461566552584765
PKS,1,1,1,24,3,GMM,ICL,12,0,9,0.09530234356294334,0.1461566552584765
PKS,1,1,1,24,3,GMM,BIC_Neff,9,0,6,0.11228627281604156,0.1461566552584765
